Sentence_ID,Doc_ID,Country,Year,Document_Name,Sentence_Text
16,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,"Choosing a science-first approach to QIS    Strengthen Federally-funded core research programs and use approaches ranging from distributed small grants to centers and consortia where appropriate, to support long-term QIS research     Foster dialogue and collaboration between quantum-focused researchers across disciplines, and engage the broader scientific community to highlight and share relevant scientific advances, and grow and coordinate the quantum research community     Establish and utilize a formal coordination body, such as the National Science and Technology Council Subcommittee on Quantum Information Science (SCQIS)     Focus on Grand Challenges as a mechanism for driving advancements in the science and technology of QIS, and encourage Federal agencies to identify, prioritize, and coordinate investment in both fundamental and applied challenges     Creating a quantum-smart workforce for tomorrow    Encourage industry and academia to create convergent, trans-sector approaches for diverse workforce development to meet the Nation’s QIS needs     Use and enhance existing programs to increase the size of the QIS-ready workforce     Encourage academia to consider quantum science and engineering as its own discipline, with needs for new faculty, programs, and initiatives at all levels     Address education in the area of quantum science at an early stage, including elementary, middle and high school levels     Reach out to broader audiences by working with involved agencies and industry to highlight their investments, along with novel or unconventional approaches like utilizing art, media, and engagement with cultural institutions     Encourage the QIS community to track and estimate the future workforce needs of quantum industry     Deepening engagement with quantum industry    Foster the formation of a U.S. Quantum Consortium with participants from industry, academia, and Government to forecast and establish consensus on needs and roadblocks, coordinate efforts in pre-competitive research, address intellectual property concerns, and streamline technology-transfer mechanisms     Increase investment in joint quantum technology research centers by partnerships between industry, academia, and Government to accelerate pre-competitive quantum research and development     Maintain awareness of how the quantum revolution may effect agency mission spaces and how agencies can nurture the adoption of quantum technologies within the Federal Government by cultivating potential end-user application spaces     Providing critical infrastructure    Identify critically needed infrastructure and encourage necessary investments by working with Government experts and stakeholders, as well as industry and academia."
17,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,"  Encourage agencies to provide the QIS research community with increased access to existing and future facilities and supporting technologies     Establish end-user testbed facilities along with training and engagement, thereby allowing Federal agencies and stakeholders to explore applications relevant to their respective missions     Leverage existing infrastructure, including manufacturing facilities that can be repurposed and expanded, to rapidly advance quantum technology development     Maintaining national security and economic growth    Maintain an understanding of the security implications of the changing science and technology landscape in QIS     Promote mechanisms, such as the SCQIS, for all Government agencies to stay abreast of the defense and security implications of QIS technologies and help balance the benefits of economic growth with new risks created by the technology     Ensure consistent application of existing classification and export control mechanisms to provide the largest amount of information possible to American universities and industry about actions related to QIS research to encourage economic opportunities, protect intellectual property, and defend national-security-relevant applications."
18,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,"Advancing international cooperation    Seek to increase international cooperation with like-minded industry and Government partners     Ensure the United States continues to attract and retain the best talent, and has access to international technologies, research facilities, and expertise in QIS     Identify strengths and focus areas, as well as gaps and opportunities, of international actors to better understand the evolving international QIS landscape from both technical and policy perspectives."
19,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Next steps  Government agencies have been asked to create detailed execution plans in support of these policy goals and informed by these policy options.
20,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,"Specifically,  1."
21,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,"Agencies participating in the SCQIS shall provide written plans for addressing the policy goals outlined here by the first quarter of 2019, or a later date as arranged with OSTP and the SCQIS."
22,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,2.
23,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,"Consistent with law, agencies shall convene stakeholders in consultation with OSTP and the SCQIS to identify Grand Challenges in specific sub-fields, such as: quantum accurate sensors, quantum sensing technology, applications of quantum networks, development of quantum-resistant cryptographic standards and systems, commercial possibilities for NISQ quantum devices, approaching the high-fidelity limit of qubit operation, and foundational new science from QIS."
24,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Challenges this strategic overview addresses  The rapid growth of QIS and the expectation that this trajectory will continue over the next decade create unique opportunities and challenges for the U.S. research and development enterprise.
25,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,"Underscoring the Trump Administration’s commitment to advancing QIS, the NSTC elevated its work on the subject and established the SCQIS, which has identified four key challenges that need to be addressed with a whole-of-Government response."
26,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,"First, improving and facilitating coordination both within the Government and between public and private institutions will create a robust domestic ecosystem and provide worldwide leadership in this international environment."
27,3,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,"The Nation already has strong and diverse programs in QIS at the Federalagency level driven by individual mission spaces, as described in the Appendix."
